t,l
0,1.9999999999999993
0.1,0.14879965526472988
0.2,0.36903919817697317
0.30000000000000004,-0.6496930641722941
0.4,-0.25838608905783167
0.5,0.6074059654090584
0.6,0.6453539688829493
0.7,-0.11271438393496147
0.7999999999999999,-0.8180278256084881
0.8999999999999999,-0.8136385581897965
0.9999999999999999,-0.11094613260729724
1.0999999999999999,0.7630267644891527
1.2,1.2073194352461347
1.3,0.9225650524083979
1.4000000000000001,0.03984871321351213
1.5000000000000002,-0.9936168870763354
1.6000000000000003,-1.6595788239608138
1.7000000000000004,-1.6097050446924477
1.8000000000000005,-0.8051171303557718
1.9000000000000006,0.4811470286790711
2.0000000000000004,1.777925782492391
2.1000000000000005,2.5903707508145226
2.2000000000000006,2.5703867056597667
2.3000000000000007,1.6305751821414223
2.400000000000001,-0.02638390032688198
2.500000000000001,-1.96369214815872
2.600000000000001,-3.6298994035141554
2.700000000000001,-4.50655594724378
2.800000000000001,-4.2456623969949945
2.9000000000000012,-2.764611551049815
3.0000000000000013,-0.2786446996606333
3.1000000000000014,2.734135876335552
3.2000000000000015,5.625826163950408
3.3000000000000016,7.709464391051217
3.4000000000000017,8.400944854884438
3.5000000000000018,7.344810904715019
3.600000000000002,4.500708688641167
3.700000000000002,0.17499018176994952
3.800000000000002,-5.008316610316576
3.900000000000002,-10.192904942587658
