t,l
0,1.9999999999999993
0.1,-0.29442891022480755
0.2,0.7143705257334009
0.30000000000000004,-0.15796783104136267
0.4,-0.7466658715213543
0.5,-0.275495430449189
0.6,0.5446536471310042
0.7,0.8724170720581359
0.7999999999999999,0.4649389181270356
0.8999999999999999,-0.34133506209591347
0.9999999999999999,-0.9989640451020553
1.0999999999999999,-1.109382285316398
1.2,-0.6010747410883848
1.3,0.28939159532073466
1.4000000000000001,1.1631497058627118
1.5000000000000002,1.6397949152007087
1.6000000000000003,1.4997601550879778
1.7000000000000004,0.7496384998079981
1.8000000000000005,-0.3940983892019012
1.9000000000000006,-1.5830726818609957
2.0000000000000004,-2.4447466071761186
2.1000000000000005,-2.687222956521514
2.2000000000000006,-2.175466021875673
2.3000000000000007,-0.9644379974262711
2.400000000000001,0.7135898026211662
2.500000000000001,2.500372189302605
2.600000000000001,3.9878382564085593
2.700000000000001,4.802284393425273
2.800000000000001,4.680342082086843
2.9000000000000012,3.5236117941900216
3.0000000000000013,1.4236789762062143
3.1000000000000014,-1.3453084995796774
3.2000000000000015,-4.364119608963391
3.3000000000000016,-7.129337033112793
3.4000000000000017,-9.128150088401444
3.5000000000000018,-9.916193004730909
3.600000000000002,-9.187760046238681
3.700000000000002,-6.8292102619263355
3.800000000000002,-2.9488287879721007
3.900000000000002,2.1205452252886143
