t,l
0,2
0.1,1.809674836071919
0.2,1.6374615061559636
0.30000000000000004,1.4816364413634358
0.4,1.3406400920712787
0.5,1.2130613194252668
0.6,1.0976232721880528
0.7,0.993170607582819
0.7999999999999999,0.8986579282344432
0.8999999999999999,0.8131393194811983
0.9999999999999999,0.7357588823428848
1.0999999999999999,0.6657421673961592
1.2,0.6023884238244043
1.3,0.5450635860680252
1.4000000000000001,0.49319392788321287
1.5000000000000002,0.4462603202968596
1.6000000000000003,0.4037930359893107
1.7000000000000004,0.36536704810546916
1.8000000000000005,0.3305977764431729
1.9000000000000006,0.29913723844526996
2.0000000000000004,0.27067056647322524
2.1000000000000005,0.2449128565059637
2.2000000000000006,0.22160631672466763
2.3000000000000007,0.20051768744560733
2.400000000000001,0.18143590657882486
2.500000000000001,0.16416999724779743
2.600000000000001,0.14854715642866761
2.700000000000001,0.13441102547949937
2.800000000000001,0.12162012525043579
2.9000000000000012,0.11004644011281432
3.0000000000000013,0.09957413673572775
3.1000000000000014,0.09009840478711549
3.2000000000000015,0.08152440795673231
3.3000000000000016,0.07376633480247989
3.4000000000000017,0.06674653992065205
3.5000000000000018,0.06039476684463689
3.600000000000002,0.05464744489458502
3.700000000000002,0.049447052940678686
3.800000000000002,0.0447415437123311
3.900000000000002,0.04048382289160869
